0.0, 5.0, 0.019091135517, (0.0142857142857, 0.00399236172217, 0.0389953305431), [0.714188940447, 0.116377949751, 0.74765196357]
0.0, 6.0, 0.102499454245, (0.178571428571, 0.00703439406515, 0.1218925401), [0.42311975916, 0.0217120516813, 0.719911085708]
0.0, 7.0, 0.307334028626, (0.916666666667, 0.00344506004365, 0.00189035916824), [0.775935705371, 0.2516681297, 0.161557138778]
0.0, 4.0, 0.309854181142, (0.916666666667, 0.00533444008657, 0.00756143667297), [0.938472119997, 0.271583621425, 0.197457974263]
0.0, 2.0, 0.311538208716, (0.916666666667, 0.00093472696907, 0.0170132325142), [0.396717257769, 0.178193140847, 0.0961192163233]
0.0, 10.0, 0.323642111827, (0.916666666667, 0.0264818910364, 0.0277777777778), [0.820033729699, 0.198215107117, 0.377668211662]
0.0, 0.0, 0.325492138792, (0.971428571429, 0.00315748578106, 0.00189035916824), [0.705929624991, 0.23927449229, 0.77510472305]
0.0, 1.0, 0.326332905066, (0.971428571429, 8.70709760406e-06, 0.00756143667297), [0.530957752706, 0.142702509572, 0.532040881317]
0.0, 9.0, 0.328031594864, (0.971428571429, 0.0107758539949, 0.00189035916824), [0.569425262349, 0.185553868143, 0.938026533286]
0.0, 8.0, 0.329520907977, (0.971428571429, 0.000120919988112, 0.0170132325142), [0.538142514448, 0.115088010704, 0.800712492212]
0.0, 14.0, 0.330536234344, (0.971428571429, 0.0126186949317, 0.00756143667297), [0.508062235028, 0.196873433549, 0.57811241391]
0.0, 3.0, 0.331288448739, (0.971428571429, 0.0205464156202, 0.00189035916824), [0.166642242857, 0.0476644819866, 0.298373103704]
0.0, 12.0, 0.334255031406, (0.971428571429, 0.00109077609938, 0.0302457466919), [0.463378937736, 0.0868913113538, 0.874916845478]
0.0, 11.0, 0.336097738016, (0.971428571429, 0.019851410107, 0.0170132325142), [0.586206969329, 0.229331700312, 0.873409985852]
0.0, 13.0, 0.345518502964, (0.0416666666667, 0.178335355608, 0.816553486619), [0.528627283761, 0.0596555007627, 0.00937038851753]
0.0, 15.0, 0.990476190475, (0.971428571429, 1.0, 1.0), [0.148680939427, 0.395740027051, 0.240042984115]
0.0, 16.0, 0.990476190475, (0.971428571429, 1.0, 1.0), [0.227872031564, 0.500053522172, 0.354017575837]
0.0, 17.0, 0.990476190475, (0.971428571429, 1.0, 1.0), [0.380267869045, 0.988490328114, 0.77319533516]
0.0, 18.0, 0.990476190475, (0.971428571429, 1.0, 1.0), [0.530689568722, 0.738560467084, 0.538966190272]
0.0, 19.0, 0.990476190475, (0.971428571429, 1.0, 1.0), [0.317903487485, 0.282955216376, 0.319290750776]
0.0, 20.0, 0.990476190475, (0.971428571429, 1.0, 1.0), [0.484855387324, 0.397793875218, 0.583748676175]
0.0, 21.0, 0.990476190475, (0.971428571429, 1.0, 1.0), [0.536907320463, 0.830757783241, 0.150402868064]
0.0, 22.0, 0.990476190475, (0.971428571429, 1.0, 1.0), [0.634478958503, 0.442310457857, 0.0730392197569]
0.0, 23.0, 0.990476190475, (0.971428571429, 1.0, 1.0), [0.528527107181, 0.930670344416, 0.424065722379]
0.0, 24.0, 0.990476190475, (0.971428571429, 1.0, 1.0), [0.490625354016, 0.95630898679, 0.407050181648]
0.0, 25.0, 0.990476190475, (0.971428571429, 1.0, 1.0), [0.473101670325, 0.824300518892, 0.66056612246]
