0.0, 0.0, 0.00150009890945, (0.0010216958889, 0.00197850193), [0.00903653563637, 0.448364457993, 0.135482999693, 0.76989745787]
0.0, 3.0, 0.00452817141135, (0.0076545092145, 0.0014018336082), [0.00384357802592, 0.566870768213, 0.266379646823, 0.673784873654]
0.0, 4.0, 0.00621119852424, (0.0108867702254, 0.00153562682308), [0.00575963835523, 0.712115546085, 0.825146935902, 0.293988118892]
0.0, 1.0, 0.0077476376937, (0.00939839033517, 0.00609688505222), [0.0142764983151, 0.530097066237, 0.254121754445, 0.0762752543578]
0.0, 2.0, 0.00844549183327, (0.0157951919331, 0.00109579173343), [0.000327025798019, 0.303554584326, 0.553217009857, 0.140864186966]
0.0, 5.0, 0.008576894435, (0.01486892126, 0.00228486760998), [0.00427334235287, 0.491539817859, 0.0618771801142, 0.0480720516074]
0.0, 7.0, 0.00950758784507, (0.0163182320541, 0.00269694363608), [0.0119946052362, 0.102188559818, 0.3978532658, 0.679089355512]
0.0, 6.0, 0.0284678720247, (0.0544356754939, 0.00250006855545), [0.0181402264824, 0.4683381016, 0.938212368388, 0.77729855909]
0.0, 12.0, 0.0778783160226, (0.134418846549, 0.0213377854964), [0.0333865417513, 0.76879717808, 0.167528183279, 0.584929869498]
0.0, 13.0, 0.0873837871736, (0.141396477924, 0.0333710964231), [0.0461866311039, 0.764316025612, 0.455845285528, 0.123148457609]
0.0, 21.0, 0.179222196697, (0.202251532034, 0.15619286136), [0.0756605978266, 0.700893496855, 0.611977840908, 0.0394076156645]
0.0, 10.0, 0.266982260913, (0.287512831503, 0.246451690323), [0.088065650867, 0.948020949693, 0.141480340294, 0.0755363592891]
0.0, 11.0, 0.337167868936, (0.661026998657, 0.0133087392159), [0.0483818084228, 0.971763045434, 0.970038440813, 0.721414974097]
0.0, 15.0, 0.450843455396, (0.757158493338, 0.144528417454), [0.0886113976505, 0.130369000917, 0.18479896274, 0.333743549539]
0.0, 14.0, 0.77519682141, (1.49129485949, 0.0590987833341), [0.0849002345165, 0.474543201621, 0.404354726962, 0.80389125094]
0.0, 18.0, 0.987832870091, (1.09566604956, 0.879999690621), [0.166133771955, 0.747624876659, 0.118198788232, 0.10023551037]
0.0, 19.0, 1.09283004791, (1.82840344099, 0.35725665484), [0.110777113635, 0.216395034171, 0.0785134581215, 0.727403464151]
0.0, 22.0, 1.21574998041, (2.36200470066, 0.0694952601499), [0.104380900406, 0.260750694246, 0.597304744023, 0.704950385909]
0.0, 9.0, 1.24283462493, (2.30123135938, 0.184437890484), [0.144602913077, 0.416252525885, 0.652645178278, 0.208903797625]
0.0, 20.0, 1.50533649182, (2.95877310921, 0.0518998744403), [0.102670271081, 0.25906997899, 0.754649364014, 0.906642993819]
0.0, 23.0, 1.60198443763, (3.06020021748, 0.14376865777), [0.141109788312, 0.196799211246, 0.995022191565, 0.252670398199]
0.0, 31.0, 1.77539461522, (2.86102534274, 0.689763887699), [0.201193530959, 0.095433244934, 0.403200854164, 0.0962359228671]
0.0, 26.0, 1.79942967006, (2.79979797828, 0.799061361851), [0.167629357521, 0.729118197649, 0.0878789303887, 0.420761346542]
0.0, 32.0, 1.96411771076, (3.27590461003, 0.652330811487), [0.167088059325, 0.260709481673, 0.112461008544, 0.497207280904]
0.0, 34.0, 2.12064535346, (3.2836813232, 0.957609383718), [0.229000987029, 0.268387498034, 0.459873529059, 0.0705063624209]
0.0, 33.0, 2.18212732485, (3.66542160595, 0.698833043756), [0.217374080828, 0.95461134949, 0.507670489679, 0.101039561591]
0.0, 8.0, 3.07188220982, (6.01404669574, 0.129717723891), [0.14916410263, 0.707805978871, 0.720706586883, 0.784606728206]
0.0, 38.0, 3.82768214256, (7.42738118223, 0.227983102882), [0.188668874804, 0.42793907478, 0.615704258348, 0.60007321745]
0.0, 45.0, 3.98830155751, (6.90855980254, 1.06804331248), [0.273002472103, 0.472676347559, 0.284718218642, 0.25019923156]
0.0, 39.0, 4.23213980338, (7.96018265677, 0.504096949991), [0.241479436654, 0.364900345892, 0.526141523166, 0.328332232369]
0.0, 28.0, 4.31745872668, (7.11165373589, 1.52326371748), [0.31224800943, 0.628498805531, 0.396783852486, 0.119055947254]
0.0, 16.0, 4.66372143237, (9.03922900144, 0.288213863287), [0.213006873389, 0.098715755428, 0.828260028741, 0.443702871707]
0.0, 24.0, 4.74776355109, (8.9732054141, 0.522321688073), [0.247945925619, 0.650716329084, 0.644970540205, 0.303577398203]
0.0, 41.0, 5.35968739728, (9.98692181723, 0.732452977334), [0.256680314905, 0.754184595572, 0.326260188195, 0.472449284805]
0.0, 40.0, 5.73520750097, (10.826610263, 0.643804738982), [0.225620032097, 0.639581848028, 0.22725074943, 0.846016720336]
0.0, 37.0, 5.85373282328, (6.64150018321, 5.06596546335), [0.409022338496, 0.621895094815, 0.140315422825, 0.0821500301938]
0.0, 46.0, 6.39297601141, (11.6798587634, 1.10609325938), [0.301886450532, 0.483321634916, 0.299747942977, 0.395458745274]
0.0, 86.0, 9.34497253825, (14.4038985408, 4.28604653571), [0.481759573523, 0.476724205251, 0.295221469864, 0.110229365504]
0.0, 36.0, 9.60976495133, (17.4059849172, 1.81354498545), [0.370529102862, 0.0957807343987, 0.271805297884, 0.384422276047]
0.0, 35.0, 9.78588222831, (18.2608441447, 1.31092031194), [0.376244341649, 0.571496569224, 0.644488791036, 0.237212270422]
0.0, 29.0, 10.1173973083, (19.6904723354, 0.544322281139), [0.304515016906, 0.526906277683, 0.94935656871, 0.439542568623]
