0, 33, (3.6654216059459537, 0.6988330437560806), [0.21737408082789522, 0.9546113494902779, 0.5076704896785111, 0.10103956159092142]
0, 34, (3.283681323203644, 0.9576093837181971), [0.22900098702894867, 0.2683874980336092, 0.45987352905863255, 0.07050636242086983]
0, 35, (18.26084414467322, 1.3109203119410169), [0.37624434164879983, 0.5714965692235668, 0.6444887910360613, 0.23721227042226867]
0, 36, (17.405984917215505, 1.8135449854456236), [0.3705291028623878, 0.09578073439873813, 0.27180529788393115, 0.3844222760467342]
0, 37, (6.641500183210677, 5.065965463346505), [0.40902233849558645, 0.621895094814688, 0.14031542282482456, 0.08215003019384237]
0, 38, (7.427381182229973, 0.2279831028822054), [0.18866887480423022, 0.42793907477964455, 0.6157042583476102, 0.6000732174501394]
0, 39, (7.960182656771, 0.5040969499907076), [0.2414794366543913, 0.3649003458923247, 0.5261415231663519, 0.3283322323685377]
0, 40, (10.826610262952181, 0.6438047389819653), [0.22562003209701165, 0.6395818480278753, 0.22725074942990298, 0.8460167203360796]
0, 41, (9.986921817232574, 0.7324529773335315), [0.25668031490514776, 0.7541845955715458, 0.32626018819460134, 0.4724492848050329]
0, 42, (15.849095365889836, 11.39608847958404), [0.36123459293556726, 0.18167879250347607, 0.00786611214813937, 0.6100016621971845]
0, 43, (38.32029304094025, 0.8828138506681881), [0.36603954947131, 0.7420132129131018, 0.5336312226488807, 0.9339976903041197]
0, 44, (51.42833362878343, 1.0067435660973285), [0.44016602461838306, 0.13959985125394037, 0.8729421520690768, 0.6682205214932229]
0, 45, (6.908559802543892, 1.0680433124819755), [0.2730024721027451, 0.47267634755911936, 0.28471821864158575, 0.2501992315601227]
0, 46, (11.679858763444843, 1.1060932593783541), [0.30188645053211893, 0.4833216349162761, 0.2997479429768589, 0.39545874527371183]
0, 47, (111.68596601350104, 1.9483805075020224), [0.6091001142881055, 0.6577081335428161, 0.7619060429809343, 0.8595602164418498]
0, 48, (33.522244475051195, 2.636193008169742), [0.5225553281776604, 0.029394821039444685, 0.9295746191507577, 0.15290887934886999]
0, 49, (37.791240635887675, 2.537305843865382), [0.5397011725519365, 0.36104094121278996, 0.7652400602760948, 0.20338601451441507]
0, 50, (45.70854241002484, 1.2250558450016094), [0.4378647362427037, 0.8901573023513836, 0.6499530670546373, 0.6491474746651931]
0, 51, (16.635499203897716, 3.8356778303278536), [0.48574834358734276, 0.7586029957513318, 0.4086747150334563, 0.10120063348380348]
0, 52, (26.736169077409677, 1.589965568814006), [0.4370359126730705, 0.5334115190584806, 0.8374475687243288, 0.21789251078811978]
0, 53, (155.8193574938741, 3.9585160313731143), [0.7943727949573877, 0.7580362276008407, 0.6374032662889376, 0.6940898700901386]
0, 54, (34.19160036457364, 11.351751573075255), [0.561497122804714, 0.0942900150642273, 0.05974239293275385, 0.46149355457764063]
0, 55, (136.24009799706315, 3.1973795123330895), [0.7487638491833384, 0.007637558640299247, 0.7982008342783056, 0.6011116682481393]
0, 56, (37.855392107647916, 4.640780376591157), [0.5831657109020881, 0.7875050539632747, 0.2805262840224019, 0.3090931684026682]
0, 57, (45.99107022850982, 3.800535467415952), [0.5954686182028198, 0.900724299980692, 0.4083414365771767, 0.3186072732011951]
0, 58, (61.23631814241002, 4.812274419423891), [0.6969360244002114, 0.461844197951674, 0.5034692183170107, 0.27107244733018865]
0, 59, (176.09346419050334, 4.897010777755343), [0.9085506848193617, 0.4247091824969128, 0.8418417915109482, 0.47000231140228577]
0, 60, (231.79509080885188, 5.069526563252382), [0.8893076704389448, 0.0292898329511867, 0.5336527044336592, 0.9667353520776953]
0, 61, (132.38507398183202, 7.838198721098325), [0.8888606750262873, 0.7540512208862502, 0.36516639980512366, 0.5056830383715647]
0, 62, (97.64033267158113, 9.631097861450849), [0.9331816613725471, 0.27535571523080304, 0.4650537008159439, 0.22907360776680796]
0, 63, (137.7856886630549, 4.164949034302244), [0.7501419793388406, 0.6660660815209573, 0.47327216662482485, 0.7851329922208694]
0, 64, (159.755329926586, 6.259986489162201), [0.9230186633336626, 0.6542256007101719, 0.610876614914377, 0.46236947145744844]
0, 65, (232.68485872801514, 5.436447643343124), [0.9469540726321605, 0.92787063040789, 0.6472779345414627, 0.7406284207471135]
0, 66, (162.62399558994383, 6.0280061982297095), [0.9218234906518147, 0.7669051172498854, 0.6512888559594653, 0.4576708452328646]
0, 67, (192.8114634759109, 6.321862767720085), [0.8646967316518104, 0.2609700744506672, 0.3674356217233792, 0.9253032671354307]
0, 68, (197.5853675651364, 6.775165704838145), [0.8745839871360436, 0.18723202508846448, 0.34437689984636877, 0.9435738097666988]
0, 69, (69.76413451293772, 17.40357134629571), [0.9817099258189002, 0.44152836030894127, 0.23069935203097958, 0.17220936190658664]
0, 70, (124.50805700519841, 8.45940260762285), [0.9718197587129138, 0.9232664531886584, 0.7444165179367636, 0.20637606950965903]
0, 71, (69.54052975365592, 9.738575435249976), [0.765671992989038, 0.8128158135629304, 0.18680818181429437, 0.4000792212040739]
0, 72, (76.39348085692048, 3.327629420889477), [0.6080346402749994, 0.13464069428097114, 0.37823058365973994, 0.6785870637164013]
0, 73, (199.68643290823545, 4.600349589181834), [0.8582442333359921, 0.2825094152061878, 0.5754899079552969, 0.8448080428068592]
0, 74, (40.559667935408875, 11.47271410403037), [0.7814765804539509, 0.46619806540142783, 0.2394608046281118, 0.14469534294630348]
0, 75, (41.971332875919614, 13.696040283125855), [0.8439555435714834, 0.2563078895090841, 0.6165830942402096, 0.06308287225846965]
0, 76, (60.10317896972416, 3.823463897900488), [0.532556548919087, 0.1014893904155697, 0.20531291880345448, 0.8371267158800135]
0, 77, (20.685140876462203, 22.305257260937566), [0.81224001085644, 0.3693305580618509, 0.6600667362016281, 0.024391765011399058]
0, 78, (27.373065623696867, 1.8553683015622386), [0.45788932120496184, 0.5423290812763102, 0.8505764546518219, 0.1849449916273449]
0, 79, (59.136264063906886, 3.2670603333742556), [0.5605955789967338, 0.39621315315084815, 0.2955777724381752, 0.6590933692779565]
0, 80, (30.75836100703399, 5.873017377991062), [0.6248199697689554, 0.6555154480363959, 0.3747040391740418, 0.13955164060293124]
0, 81, (54.73805654802736, 4.6419402026237035), [0.4971447632553353, 0.793361326172721, 0.13043385600666602, 0.9512549300329776]
0, 82, (101.01252226316667, 2.0552884654637835), [0.5996592183110566, 0.4490388492961268, 0.6598930210974003, 0.8390787898269679]
0, 83, (67.33039153500616, 3.1865396809110638), [0.651959379563084, 0.9559415713960573, 0.9881580794812417, 0.22725703185425683]
0, 84, (79.00545469311302, 1.4677475461391178), [0.5453508408788855, 0.16035904471788576, 0.9951442687778211, 0.6124337469229828]
0, 85, (92.24606404150552, 1.7957628441273417), [0.5484702548896885, 0.6165386301090635, 0.5955977635663541, 0.986501360405634]
0, 86, (14.403898540790319, 4.286046535714694), [0.48175957352271725, 0.47672420525107684, 0.29522146986449194, 0.11022936550442008]
0, 87, (94.83396104330652, 1.6525806238572958), [0.5558083568115569, 0.2602561815679214, 0.692069002898129, 0.9374601560904517]
0, 88, (28.91307914343132, 1.9656135968935173), [0.4188071316039913, 0.36666371007652776, 0.28509553781781016, 0.5645795323920257]
0, 89, (105.06625412977016, 2.8514438447353956), [0.6261636422370676, 0.9180896962801423, 0.46521096976816234, 0.8885195520694447]
0, 90, (137.4054555037445, 2.0254761777573287), [0.6531609551805185, 0.7522794964486166, 0.8753406332501411, 0.8845455084622478]
0, 91, (95.3638357759305, 2.904728923961127), [0.6400883390914109, 0.4272530658338032, 0.5052021549086997, 0.7198156406917285]
0, 92, (208.8340862333868, 4.321366890814183), [0.8638717748137373, 0.7543400740390674, 0.6640113999377547, 0.8213573119567398]
0, 93, (96.82540611263485, 7.600904942571377), [0.890889333736781, 0.5411500622800341, 0.6858669266124423, 0.1943972716033543]
0, 94, (117.69641659719149, 5.3602016914068065), [0.7070214013616367, 0.8693319531210109, 0.27330197269519174, 0.8825328409790866]
0, 95, (97.67685409288362, 8.50805330316435), [0.718720547696968, 0.380407261162928, 0.1563053586880263, 0.7742508381704789]
0, 96, (118.010456522524, 2.390149483891234), [0.661611646730763, 0.3099994511303583, 0.7373662009364789, 0.7482755701638852]
0, 97, (126.04936632093984, 4.139164741527814), [0.8089098666379761, 0.9629986716316365, 0.9840285948760437, 0.3377696883422122]
0, 98, (104.70169683238588, 19.003109981849416), [0.9072278364875863, 0.5355816030692263, 0.10924713743922188, 0.5099374071644867]
0, 99, (112.59045587098004, 3.736814352421875), [0.7403829416883813, 0.8925512020939443, 0.6588135371679954, 0.507762325292049]
1, 0, (0.009398390335174275, 0.00609688505221658), [0.014276498315052621, 0.5300970662373066, 0.2541217544453248, 0.07627525435784555]
1, 1, (0.014306280846135241, 0.0010861455919472156), [0, 0.4573295194935564, 1.0, 0.9175786861039305]
1, 2, (0.015795191933098824, 0.0010957917334349263), [0.0003270257980189095, 0.3035545843256505, 0.5532170098574366, 0.14086418696554304]
1, 3, (0.01692616364506443, 0.0011303921295521512), [0.0, 1, 0.22539896356866826, 0.5806191359941015]
1, 4, (0.01774189198609154, 0.0011412072678720468), [0.0, 1, 0.5251959511727649, 0.03084060098408259]
1, 5, (0.014868921260031673, 0.0022848676099775068), [0.004273342352867915, 0.49153981785933976, 0.061877180114190966, 0.04807205160735151]
1, 6, (0.017032754435683292, 0.0011254498198318376), [0.0, 1.0, 0.49839522675000536, 0.3341889580254248]
1, 7, (0.017042013065124487, 0.0011254696883098824), [0.0, 1.0, 0.49865810598153587, 0.3246257987428901]
1, 8, (0.016893337965073398, 0.0011274391263824358), [0, 0.6044246762873441, 0.966885363560469, 0.06138450848620814]
1, 9, (0.0010216958889047033, 0.001978501929999061), [0.009036535636368859, 0.44836445799292535, 0.13548299969284283, 0.769897457870343]
1, 10, (0.016752935317864676, 0.0011282991934587212), [0.0, 1.0, 0.30532702051756355, 1]
1, 11, (0.007654509214500688, 0.001401833608201394), [0.003843578025924943, 0.5668707682134256, 0.26637964682288207, 0.6737848736535292]
1, 12, (0.010886770225401306, 0.0015356268230839768), [0.005759638355232077, 0.7121155460850436, 0.8251469359020485, 0.2939881188917992]
1, 13, (0.054435675493938705, 0.0025000685554533893), [0.01814022648240221, 0.468338101599746, 0.9382123683877228, 0.7772985590900973]
1, 14, (0.016318232054053233, 0.002696943636079405), [0.011994605236190559, 0.10218855981799091, 0.3978532658000107, 0.679089355512145]
1, 15, (0.016803197587349238, 0.0011238011723382299), [0.0, 0.9985500250028442, 0.7779669414806069, 0.7330157417031926]
1, 16, (0.13441884654890482, 0.021337785496363802), [0.0333865417512581, 0.768797178079595, 0.16752818327925445, 0.5849298694982596]
1, 17, (0.019053061083126294, 0.02783484419203688), [0.019286461508274483, 0.8846931038951545, 0.6356443809854135, 0.0]
1, 18, (0.15803292917595155, 0.028249402240912592), [0.045937642909770184, 0.5242318850088161, 0.32693957056545886, 0.2959382608702505]
1, 19, (0.14139647792411206, 0.033371096423114054), [0.046186631103861564, 0.7643160256123569, 0.4558452855282492, 0.12314845760942339]
1, 20, (4.705459531587203, 0.13224976696046697), [0.14981848493182792, 0.0, 0.9935217084090772, 0.4311199999536355]
1, 21, (8.266371849201635, 0.09969612212918535), [0.15986040567779608, 0.4094155283699335, 1, 0.898994697184111]
1, 22, (0.28751283150287166, 0.2464516903229722), [0.0880656508669666, 0.9480209496930602, 0.14148034029371737, 0.0755363592890671]
1, 23, (0.6610269986569146, 0.013308739215904794), [0.048381808422827355, 0.9717630454344113, 0.9700384408128825, 0.7214149740967862]
1, 24, (1.535480081954721, 0.02608386348827722), [0.07536884848700776, 0.15778821890985134, 0.970943024282182, 0.7936897982034662]
1, 25, (6.014046695744849, 0.12971772389079517), [0.1491641026296857, 0.7078059788709974, 0.7207065868829092, 0.784606728206352]
1, 26, (0.7571584933376, 0.1445284174539556), [0.08861139765052717, 0.13036900091710235, 0.18479896273965457, 0.33374354953867424]
1, 27, (0.6086403566993667, 0.15344047354842172), [0.07694838958156902, 0.9855989360959784, 0.1034570183768248, 0.42563318042608733]
1, 28, (0.2022515320339102, 0.15619286135974947), [0.07566059782660783, 0.7008934968550803, 0.6119778409076543, 0.03940761566449702]
1, 29, (2.30123135938484, 0.18443789048353268), [0.14460291307683526, 0.4162525258847056, 0.6526451782775538, 0.2089037976248087]
1, 30, (1.095666049560514, 0.8799996906209351), [0.16613377195455392, 0.7476248766585165, 0.1181987882320098, 0.10023551036959866]
1, 31, (1.8284034409895515, 0.3572566548395935), [0.11077711363468701, 0.21639503417142847, 0.07851345812154953, 0.7274034641509972]
1, 32, (2.958773109209026, 0.05189987444027544), [0.1026702710813463, 0.2590699789899972, 0.7546493640141745, 0.9066429938189295]
1, 33, (3.0602002174802787, 0.1437686577700942), [0.14110978831224275, 0.19679921124602118, 0.9950221915653457, 0.25267039819909265]
1, 34, (9.0392290014437, 0.2882138632866936), [0.2130068733894971, 0.0987157554279613, 0.8282600287407446, 0.4437028717067085]
1, 35, (8.973205414099915, 0.5223216880734373), [0.24794592561883522, 0.6507163290842878, 0.6449705402054657, 0.3035773982025144]
1, 36, (15.849095365889836, 11.39608847958404), [0.36123459293556726, 0.18167879250347607, 0.00786611214813937, 0.6100016621971845]
1, 37, (21.551970872138238, 0.26803343945945685), [0.24781305956432095, 0.9590648953355164, 1, 0.9373557876180446]
1, 38, (32.490537733941856, 0.5935024128480989), [0.3421622647573589, 0.9853328019557315, 0.9338480983440796, 0.6692443721663741]
1, 39, (3.6654216059459537, 0.6988330437560806), [0.21737408082789522, 0.9546113494902779, 0.5076704896785111, 0.10103956159092142]
1, 40, (10.826610262952181, 0.6438047389819653), [0.22562003209701165, 0.6395818480278753, 0.22725074942990298, 0.8460167203360796]
1, 41, (18.190365867791517, 0.8176347148385129), [0.33204292547108516, 0.8460666327937807, 0.8398578890005846, 0.2929338068087026]
1, 42, (111.68596601350104, 1.9483805075020224), [0.6091001142881055, 0.6577081335428161, 0.7619060429809343, 0.8595602164418498]
1, 43, (33.522244475051195, 2.636193008169742), [0.5225553281776604, 0.029394821039444685, 0.9295746191507577, 0.15290887934886999]
1, 44, (51.42833362878343, 1.0067435660973285), [0.44016602461838306, 0.13959985125394037, 0.8729421520690768, 0.6682205214932229]
1, 45, (16.635499203897716, 3.8356778303278536), [0.48574834358734276, 0.7586029957513318, 0.4086747150334563, 0.10120063348380348]
1, 46, (38.32029304094025, 0.8828138506681881), [0.36603954947131, 0.7420132129131018, 0.5336312226488807, 0.9339976903041197]
1, 47, (6.908559802543892, 1.0680433124819755), [0.2730024721027451, 0.47267634755911936, 0.28471821864158575, 0.2501992315601227]
1, 48, (37.791240635887675, 2.537305843865382), [0.5397011725519365, 0.36104094121278996, 0.7652400602760948, 0.20338601451441507]
1, 49, (45.70854241002484, 1.2250558450016094), [0.4378647362427037, 0.8901573023513836, 0.6499530670546373, 0.6491474746651931]
1, 50, (26.736169077409677, 1.589965568814006), [0.4370359126730705, 0.5334115190584806, 0.8374475687243288, 0.21789251078811978]
1, 51, (0.5674288163447633, 2.5168605390920584), [0.17106034117927454, 0.3185117844617923, 0.0, 0.08531185618420623]
1, 52, (1.2257441303638412, 0.020297691618408085), [0.0646155003243283, 0.45834971516651096, 0.7961435976595049, 1.0]
1, 53, (0.5572046820413056, 0.4152785944729092), [0.11044352362573692, 0.18852021070872996, 0.10047500506080952, 0.1186415851258526]
1, 54, (2.799797978278474, 0.7990613618509378), [0.16762935752090546, 0.7291181976486694, 0.08787893038873862, 0.42076134654207176]
1, 55, (155.8193574938741, 3.9585160313731143), [0.7943727949573877, 0.7580362276008407, 0.6374032662889376, 0.6940898700901386]
1, 56, (34.19160036457364, 11.351751573075255), [0.561497122804714, 0.0942900150642273, 0.05974239293275385, 0.46149355457764063]
1, 57, (37.855392107647916, 4.640780376591157), [0.5831657109020881, 0.7875050539632747, 0.2805262840224019, 0.3090931684026682]
1, 58, (97.64033267158113, 9.631097861450849), [0.9331816613725471, 0.27535571523080304, 0.4650537008159439, 0.22907360776680796]
1, 59, (131.88590629281057, 1.935418706791787), [0.654692693733736, 0.12980224235769725, 0.9982362731574614, 0.7753026033414568]
1, 60, (44.524803012870755, 2.616687527843869), [0.43093192183550216, 0.23332778842979146, 0.18739197931534915, 1.0]
1, 61, (45.99107022850982, 3.800535467415952), [0.5954686182028198, 0.900724299980692, 0.4083414365771767, 0.3186072732011951]
1, 62, (61.23631814241002, 4.812274419423891), [0.6969360244002114, 0.461844197951674, 0.5034692183170107, 0.27107244733018865]
1, 63, (132.38507398183202, 7.838198721098325), [0.8888606750262873, 0.7540512208862502, 0.36516639980512366, 0.5056830383715647]
1, 64, (137.7856886630549, 4.164949034302244), [0.7501419793388406, 0.6660660815209573, 0.47327216662482485, 0.7851329922208694]
1, 65, (162.62399558994383, 6.0280061982297095), [0.9218234906518147, 0.7669051172498854, 0.6512888559594653, 0.4576708452328646]
1, 66, (69.76413451293772, 17.40357134629571), [0.9817099258189002, 0.44152836030894127, 0.23069935203097958, 0.17220936190658664]
1, 67, (76.39348085692048, 3.327629420889477), [0.6080346402749994, 0.13464069428097114, 0.37823058365973994, 0.6785870637164013]
1, 68, (197.5853675651364, 6.775165704838145), [0.8745839871360436, 0.18723202508846448, 0.34437689984636877, 0.9435738097666988]
1, 69, (124.50805700519841, 8.45940260762285), [0.9718197587129138, 0.9232664531886584, 0.7444165179367636, 0.20637606950965903]
1, 70, (20.685140876462203, 22.305257260937566), [0.81224001085644, 0.3693305580618509, 0.6600667362016281, 0.024391765011399058]
1, 71, (30.75836100703399, 5.873017377991062), [0.6248199697689554, 0.6555154480363959, 0.3747040391740418, 0.13955164060293124]
1, 72, (42.17434918148841, 0.5023628810333768), [0.3508704248630581, 0.34529144503664155, 0.9854494652143122, 0.9409456436452053]
1, 73, (19.690472335406106, 0.5443222811388087), [0.3045150169056311, 0.526906277682775, 0.9493565687101525, 0.4395425686229001]
1, 74, (38.81100378841446, 0.5006347475050618), [0.3333334612029851, 0.683211886412662, 0.9232871383018605, 0.9817931440505442]
1, 75, (2.2093893076625415, 2.2952257008767143), [0.1591613812840899, 1, 0.0, 0.45368390292322813]
1, 76, (2.8610253427355965, 0.6897638876992859), [0.2011935309593078, 0.09543324493397043, 0.40320085416377904, 0.0962359228671481]
1, 77, (3.283681323203644, 0.9576093837181971), [0.22900098702894867, 0.2683874980336092, 0.45987352905863255, 0.07050636242086983]
1, 78, (7.111653735885661, 1.523263717483333), [0.31224800943029163, 0.628498805531461, 0.3967838524864229, 0.1190559472544106]
1, 79, (7.427381182229973, 0.2279831028822054), [0.18866887480423022, 0.42793907477964455, 0.6157042583476102, 0.6000732174501394]
1, 80, (18.26084414467322, 1.3109203119410169), [0.37624434164879983, 0.5714965692235668, 0.6444887910360613, 0.23721227042226867]
1, 81, (17.405984917215505, 1.8135449854456236), [0.3705291028623878, 0.09578073439873813, 0.27180529788393115, 0.3844222760467342]
1, 82, (79.00545469311302, 1.4677475461391178), [0.5453508408788855, 0.16035904471788576, 0.9951442687778211, 0.6124337469229828]
1, 83, (14.403898540790319, 4.286046535714694), [0.48175957352271725, 0.47672420525107684, 0.29522146986449194, 0.11022936550442008]
1, 84, (24.35240050064061, 0.3466457149484186), [0.26802751475176045, 0.6142078099936553, 0.8313914036393897, 1.0]
1, 85, (9.986921817232574, 0.7324529773335315), [0.25668031490514776, 0.7541845955715458, 0.32626018819460134, 0.4724492848050329]
1, 86, (27.373065623696867, 1.8553683015622386), [0.45788932120496184, 0.5423290812763102, 0.8505764546518219, 0.1849449916273449]
1, 87, (40.559667935408875, 11.47271410403037), [0.7814765804539509, 0.46619806540142783, 0.2394608046281118, 0.14469534294630348]
1, 88, (59.136264063906886, 3.2670603333742556), [0.5605955789967338, 0.39621315315084815, 0.2955777724381752, 0.6590933692779565]
1, 89, (60.10317896972416, 3.823463897900488), [0.532556548919087, 0.1014893904155697, 0.20531291880345448, 0.8371267158800135]
1, 90, (92.24606404150552, 1.7957628441273417), [0.5484702548896885, 0.6165386301090635, 0.5955977635663541, 0.986501360405634]
1, 91, (101.01252226316667, 2.0552884654637835), [0.5996592183110566, 0.4490388492961268, 0.6598930210974003, 0.8390787898269679]
1, 92, (199.68643290823545, 4.600349589181834), [0.8582442333359921, 0.2825094152061878, 0.5754899079552969, 0.8448080428068592]
1, 93, (50.248935661509314, 10.098687841108573), [0.8092730723940682, 0.17492068838884203, 0.3911186346299293, 0.12258364471224534]
1, 94, (94.83396104330652, 1.6525806238572958), [0.5558083568115569, 0.2602561815679214, 0.692069002898129, 0.9374601560904517]
1, 95, (137.4054555037445, 2.0254761777573287), [0.6531609551805185, 0.7522794964486166, 0.8753406332501411, 0.8845455084622478]
1, 96, (95.3638357759305, 2.904728923961127), [0.6400883390914109, 0.4272530658338032, 0.5052021549086997, 0.7198156406917285]
1, 97, (96.82540611263485, 7.600904942571377), [0.890889333736781, 0.5411500622800341, 0.6858669266124423, 0.1943972716033543]
1, 98, (97.67685409288362, 8.50805330316435), [0.718720547696968, 0.380407261162928, 0.1563053586880263, 0.7742508381704789]
1, 99, (112.59045587098004, 3.736814352421875), [0.7403829416883813, 0.8925512020939443, 0.6588135371679954, 0.507762325292049]
2, 0, (0.009398390335174275, 0.00609688505221658), [0.014276498315052621, 0.5300970662373066, 0.2541217544453248, 0.07627525435784555]
2, 1, (0.0142917175771186, 0.0010025952720698152), [0.0, 0.4052036760448814, 0.9449253114992047, 0.5921279745471175]
2, 2, (0.014306280846135241, 0.0010861455919472156), [0, 0.4573295194935564, 1.0, 0.9175786861039305]
2, 3, (0.014695945432860132, 0.0011026490182473373), [0.0, 0.5069332831254436, 0.31972451593119205, 0.9013359008442422]
2, 4, (0.015003179708425008, 0.0008900730248093112), [0.0, 0.40376207905646666, 0.004490599410797033, 0.7913752711827061]
2, 5, (0.017042013065124487, 0.0011254696883098824), [0.0, 1.0, 0.49865810598153587, 0.3246257987428901]
2, 6, (0.016893337965073398, 0.0011274391263824358), [0, 0.6044246762873441, 0.966885363560469, 0.06138450848620814]
2, 7, (0.0010216958889047033, 0.001978501929999061), [0.009036535636368859, 0.44836445799292535, 0.13548299969284283, 0.769897457870343]
2, 8, (0.010133619202605122, 0.00631978435886863), [0.006484328083353343, 0.31626716506124486, 0, 0.35081136401347435]
2, 9, (0.015404988979863778, 0.0010077526939563108), [0.0, 0.4400716817856642, 0.23316456924743043, 0.3791071997258988]
2, 10, (0.007654509214500688, 0.001401833608201394), [0.003843578025924943, 0.5668707682134256, 0.26637964682288207, 0.6737848736535292]
2, 11, (0.013394150130942209, 0.0008786047772085505), [0.002706508844376905, 0.3708510113748551, 0.5751007330364658, 0.071209818657095]
2, 12, (0.015238961203302606, 0.0011327701327131562), [0.0, 0.6170678730082932, 0.25090138365058606, 1]
2, 13, (0.01561564964996157, 0.0010814953949302005), [0, 0.26406486533781026, 1.0, 0.1810152032529894]
2, 14, (0.015795191933098824, 0.0010957917334349263), [0.0003270257980189095, 0.3035545843256505, 0.5532170098574366, 0.14086418696554304]
2, 15, (0.01517640841685177, 0.001111572452734381), [0.0, 0.08742636234574849, 0.8166424301675222, 0.5354812505243493]
2, 16, (0.01595944095780345, 0.0011228920800086968), [0.0, 0.078643399503392, 0.9332167832287568, 0.3067284890224879]
2, 17, (0.01682534478241771, 0.001124139585696271), [0, 1.0, 0.6915631649714443, 0.6431851007282573]
2, 18, (0.01774189198609154, 0.0011412072678720468), [0.0, 1, 0.5251959511727649, 0.03084060098408259]
