0, 0, 0, ., 0, 1, 9, 0, 9, 1, 1, 3, 5, 5, 1, 7, (0.0142857142857, 0.00399236172217, 0.0389953305431), [0.714188940447, 0.116377949751, 0.74765196357]
0, 1, 0, ., 1, 0, 2, 4, 9, 9, 4, 5, 4, 2, 4, 5, (0.178571428571, 0.00703439406515, 0.1218925401), [0.42311975916, 0.0217120516813, 0.719911085708]
0, 2, 0, ., 3, 0, 7, 3, 3, 4, 0, 2, 8, 6, 2, 6, (0.916666666667, 0.00344506004365, 0.00189035916824), [0.775935705371, 0.2516681297, 0.161557138778]
0, 3, 0, ., 3, 0, 9, 8, 5, 4, 1, 8, 1, 1, 4, 2, (0.916666666667, 0.00533444008657, 0.00756143667297), [0.938472119997, 0.271583621425, 0.197457974263]
0, 4, 0, ., 3, 1, 1, 5, 3, 8, 2, 0, 8, 7, 1, 6, (0.916666666667, 0.00093472696907, 0.0170132325142), [0.396717257769, 0.178193140847, 0.0961192163233]
0, 5, 0, ., 3, 2, 3, 6, 4, 2, 1, 1, 1, 8, 2, 7, (0.916666666667, 0.0264818910364, 0.0277777777778), [0.820033729699, 0.198215107117, 0.377668211662]
0, 6, 0, ., 3, 2, 5, 4, 9, 2, 1, 3, 8, 7, 9, 2, (0.971428571429, 0.00315748578106, 0.00189035916824), [0.705929624991, 0.23927449229, 0.77510472305]
0, 7, 0, ., 3, 2, 6, 3, 3, 2, 9, 0, 5, 0, 6, 6, (0.971428571429, 8.70709760406e-06, 0.00756143667297), [0.530957752706, 0.142702509572, 0.532040881317]
0, 8, 0, ., 3, 2, 8, 0, 3, 1, 5, 9, 4, 8, 6, 4, (0.971428571429, 0.0107758539949, 0.00189035916824), [0.569425262349, 0.185553868143, 0.938026533286]
0, 9, 0, ., 3, 2, 9, 5, 2, 0, 9, 0, 7, 9, 7, 7, (0.971428571429, 0.000120919988112, 0.0170132325142), [0.538142514448, 0.115088010704, 0.800712492212]
0, 10, 0, ., 3, 3, 0, 5, 3, 6, 2, 3, 4, 3, 4, 4, (0.971428571429, 0.0126186949317, 0.00756143667297), [0.508062235028, 0.196873433549, 0.57811241391]
0, 11, 0, ., 3, 3, 1, 2, 8, 8, 4, 4, 8, 7, 3, 9, (0.971428571429, 0.0205464156202, 0.00189035916824), [0.166642242857, 0.0476644819866, 0.298373103704]
0, 12, 0, ., 3, 3, 4, 2, 5, 5, 0, 3, 1, 4, 0, 6, (0.971428571429, 0.00109077609938, 0.0302457466919), [0.463378937736, 0.0868913113538, 0.874916845478]
0, 13, 0, ., 3, 3, 6, 0, 9, 7, 7, 3, 8, 0, 1, 6, (0.971428571429, 0.019851410107, 0.0170132325142), [0.586206969329, 0.229331700312, 0.873409985852]
0, 14, 0, ., 3, 4, 5, 5, 1, 8, 5, 0, 2, 9, 6, 4, (0.0416666666667, 0.178335355608, 0.816553486619), [0.528627283761, 0.0596555007627, 0.00937038851753]
0, 15, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.148680939427, 0.395740027051, 0.240042984115]
0, 16, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.227872031564, 0.500053522172, 0.354017575837]
0, 17, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.380267869045, 0.988490328114, 0.77319533516]
0, 18, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.530689568722, 0.738560467084, 0.538966190272]
0, 19, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.317903487485, 0.282955216376, 0.319290750776]
0, 20, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.484855387324, 0.397793875218, 0.583748676175]
0, 21, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.536907320463, 0.830757783241, 0.150402868064]
0, 22, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.634478958503, 0.442310457857, 0.0730392197569]
0, 23, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.528527107181, 0.930670344416, 0.424065722379]
0, 24, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.490625354016, 0.95630898679, 0.407050181648]
0, 25, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.473101670325, 0.824300518892, 0.66056612246]
0, 26, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.341024587602, 0.462047880833, 0.241060956215]
0, 27, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.576311005947, 0.88239759186, 0.357443424568]
0, 28, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.197686777557, 0.978019752842, 0.160837894224]
0, 29, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.283246211962, 0.536015445645, 0.403283158095]
0, 30, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.716484176298, 0.927437511687, 0.101767805333]
0, 31, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.351692899409, 0.725479052031, 0.680248420594]
0, 32, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.504807488246, 0.771148207276, 0.0237591333164]
0, 33, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.228274779491, 0.69062408984, 0.559285976595]
0, 34, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.448564235286, 0.527138735019, 0.568323400138]
0, 35, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.190076962593, 0.350678097933, 0.0574886422893]
0, 36, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.837536837452, 0.590957663714, 0.339477921513]
0, 37, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.342126616666, 0.23433134814, 0.600175927725]
0, 38, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.871289487084, 0.473199159633, 0.893066429512]
0, 39, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.425068431748, 0.865796632311, 0.635371878884]
0, 40, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.0110418734142, 0.783109187244, 0.0600321893811]
0, 41, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.338955627856, 0.327430278937, 0.934994643401]
0, 42, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.440746493518, 0.494155885261, 0.953621057721]
0, 43, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.748878576518, 0.339628649541, 0.422461595597]
0, 44, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.00705304937778, 0.685431711087, 0.46409477656]
0, 45, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.179354605906, 0.950205762718, 0.081694850241]
0, 46, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.923624633043, 0.50401517144, 0.716120071349]
0, 47, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.773075314116, 0.954967916053, 0.179676775211]
0, 48, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.975608761345, 0.973132844475, 0.147985993776]
0, 49, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.544224282922, 0.66192194569, 0.434835311274]
0, 50, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.074515636581, 0.91663669102, 0.534423391613]
0, 51, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.516859005507, 0.538671767562, 0.926103878233]
0, 52, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.478851229745, 0.544498769146, 0.789782609767]
0, 53, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.632387435397, 0.366155853541, 0.76579166979]
0, 54, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.983203909332, 0.979806475444, 0.437071196269]
0, 55, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.937219172847, 0.938228817676, 0.531367880502]
0, 56, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.693655919134, 0.264076545219, 0.275649546049]
0, 57, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.30241839581, 0.790212783332, 0.191216541808]
0, 58, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.395432463359, 0.62427058178, 0.972061611498]
0, 59, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.96452106779, 0.753267332908, 0.706256170988]
0, 60, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.612596658148, 0.515526260285, 0.862871935907]
0, 61, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.0275077383895, 0.295893641562, 0.464507769348]
0, 62, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.883159902985, 0.501662314394, 0.527243166567]
0, 63, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.0816218293353, 0.584734122306, 0.638567362125]
0, 64, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.731881347205, 0.85447018552, 0.226857864346]
0, 65, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.209871059142, 0.539065649825, 0.0343104563937]
0, 66, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.57073223808, 0.861138247859, 0.00280190843492]
0, 67, 0, ., 9, 9, 0, 4, 7, 6, 1, 9, 0, 4, 7, 5, (0.971428571429, 1.0, 1.0), [0.379184316206, 0.376799631838, 0.506313670202]
