(0.9166666666666666, 1.1832708244636987e-05, 0.0)
(0.0, 0.010237019749427149, 0.0025555979824751877)
(0.0, 0.0020262343524680244, 0.00782651882133027)
(0.014285714285714285, 0.02128636025852894, 0.0012079193589042921)
(0.029850746268656716, 0.01285515406194014, 0.0012796615771035805)
(0.029850746268656716, 0.00444374580726992, 0.004021415823914323)
(0.014705882352941176, 0.0017756533588180723, 0.00782651882133027)
(0.045454545454545456, 0.0012843587836063556, 0.0075867893347249925)
(0.9714285714285714, 9.165840730328158e-08, 0.007561436672967863)
(0.029850746268656716, 0.005249657299183944, 0.0034265318262938667)
(0.029850746268656716, 0.003348098029593494, 0.006609822195782938)
(0.014705882352941176, 0.004720737264166165, 0.004614551435152955)
(0.0, 0.006186741605930342, 0.0070104245437234355)
(0.045454545454545456, 0.015749535316490416, 0.00047417433342031203)
(0.0, 0.00048818419449803027, 0.013666459523470812)
(0.029850746268656716, 0.0005673496882409235, 0.007997884856897359)
(0.06153846153846154, 0.002499803279976075, 0.0051878600147583255)
(0.078125, 0.01454087443485389, 2.8801751146468482e-05)
(0.014705882352941176, 0.0004776692472163843, 0.010871274230138587)
(0.045454545454545456, 0.015350959918882918, 0.0005499299961561015)
(0.078125, 0.016428713147706355, 1.2800778287319779e-05)
(0.0, 0.031020879636232984, 2.246131039284906e-05)
(0.9714285714285714, 7.165074771144666e-08, 0.030245746691871453)
(0.078125, 0.018701991298861225, 3.2001945718296033e-06)
(0.0, 0.000512674770171055, 0.013299591453720984)
(0.014705882352941176, 0.00016520413011278774, 0.012580829521149837)
(0.014705882352941176, 0.000490032238336434, 0.008108533051818238)
(0.045454545454545456, 0.003319983601067233, 0.004949369965404914)
(0.029850746268656716, 0.0038425694578842397, 0.006091612135633541)
(0.0, 0.0011905110463608125, 0.008984524157139337)
(0.0, 0.00024055787979626356, 0.015183845825565449)
(0.0, 0.02922250857755173, 0.00015972487390469801)
(0.045454545454545456, 0.01686362353403955, 0.00017956897833668623)
(0.045454545454545456, 0.003530714810403825, 0.003437062475975635)
(0.029850746268656716, 0.00606891811147073, 0.0030563817833300336)
(0.06153846153846154, 0.00018208558708932593, 0.0075867893347249925)
(0.014705882352941176, 7.951577908085458e-05, 0.017192885255148012)
(0.078125, 0.013627808663609145, 0.0003200194571829945)
(0.0, 7.473122762907859e-05, 0.019768448846861273)
(0.045454545454545456, 0.00038719810175850814, 0.007881394689808618)
(0.06153846153846154, 0.020070285369742712, 0.0)
(0.045454545454545456, 0.015840910252573538, 0.00022726698820736848)
(0.0, 0.000668074097505619, 0.00928650399686539)
(0.0, 0.006959622498601135, 0.003993121847617475)
(0.06153846153846154, 0.01872922562527386, 1.1223061146042889e-05)
(0.06153846153846154, 0.01455616143198617, 0.00029932591803259344)
(0.014705882352941176, 0.0046592740530736875, 0.006239252886902327)
(0.9714285714285714, 1.9931983010739113e-07, 0.0)
(0.029850746268656716, 0.021227383088536445, 2.6439288783133236e-06)
(0.0, 0.00886882685394891, 0.003795961456391374)
(0.0, 0.0006155166833105528, 0.012228935658328525)
(0.014705882352941176, 0.004339493965326045, 0.006748375922473555)
(0.06153846153846154, 0.004462530239557921, 0.002346715197375506)
(0.06153846153846154, 0.0053092789111966205, 0.0014487374432777434)
(0.029850746268656716, 0.0032105531081527464, 0.007149183686958808)
(0.09523809523809523, 0.011140180374919356, 0.0004938271604938314)
(0.029850746268656716, 0.0042063698745496226, 0.004888624496001042)
(0.0, 0.02691848041039721, 0.0003593809662855705)
(0.045454545454545456, 0.00017901912066833355, 0.009766868962343824)
(0.029850746268656716, 0.019390811828388473, 4.23028620530107e-05)
(0.0, 0.011205160414524361, 0.0015598132217255745)
(0.045454545454545456, 0.01400624269146899, 0.0009090679528294739)
(0.0, 0.023223828634894028, 0.0011006042092495665)
(0.06153846153846154, 0.01508058676738758, 7.48314795081467e-05)
(0.029850746268656716, 0.00011713696372872837, 0.014478154537642935)
(0.045454545454545456, 0.005892159171677475, 0.0013579903986711897)
(0.045454545454545456, 0.014456524037598471, 0.0008108661678015987)
(0.06153846153846154, 0.017013206560621944, 1.1973036721304264e-05)
(0.9714285714285714, 1.6603298328858286e-07, 0.0018903591682419658)
(0.014705882352941176, 0.006420360256976944, 0.004195273641153122)
(0.0, 0.009539587563550875, 0.003603792467474772)
(0.014705882352941176, 0.024907301696908916, 0.00012228935658328653)
(0.0, 0.024048319466215745, 0.000900948116868693)
(0.06153846153846154, 0.013135360662266796, 0.0007662743501634306)
(0.045454545454545456, 0.017901026935523708, 7.014413216276805e-05)
(0.0, 0.006067425111343054, 0.007277464567282868)
(0.014705882352941176, 0.00036462923666538325, 0.011203202483721812)
(0.014705882352941176, 0.019781746416204456, 0.00024957011547609067)
(0.09523809523809523, 0.012226810788739821, 0.00021947873799726023)
(0.06153846153846154, 0.013350365225394106, 0.0005058608014750837)
(0.0, 0.009848441029251625, 0.0034166148808677144)
(0.014705882352941176, 0.024404109513925097, 0.00015972487390469801)
(0.014705882352941176, 0.0066257065955884304, 0.0014375238651422968)
(0.0, 0.015951763856563023, 0.0013202259108685268)
(0.014705882352941176, 0.025871061451615735, 9.982804619043626e-06)
(0.0, 0.0001010927300613048, 0.01803144084314768)
(0.045454545454545456, 0.00469348554054965, 0.0015229030339083851)
(0.078125, 0.011805684335995261, 0.0006272381360786787)
(0.014705882352941176, 0.026090288464397038, 0.0)
(0.014705882352941176, 0.025545456879391925, 3.9931218476174504e-05)
(0.06153846153846154, 0.004473033947550621, 0.002182085942457586)
(0.029850746268656716, 0.00042247065549353183, 0.008984524157139337)
(0.014285714285714285, 0.0042768450942439525, 0.0075494959931517915)
(0.0, 0.0005240805964246603, 0.012580829521149837)
(0.045454545454545456, 0.0001911725926316319, 0.009518143961927406)
(0.0, 0.0013100517456240183, 0.008108533051818238)
(0.014705882352941176, 7.838031725622997e-05, 0.01845820574061182)
(0.029850746268656716, 0.0004864210936222453, 0.008590124925639493)
(0.029850746268656716, 0.016416126791062937, 0.0007640954458325084)
(0.06153846153846154, 0.0028883324286790094, 0.004322266256390613)
(0.045454545454545456, 0.002524240540577721, 0.0059369993462566875)
(0.06153846153846154, 0.005737508400450847, 0.0013200272985237327)
(0.0, 0.01208913962287376, 0.0014375238651422968)
(0.045454545454545456, 0.005909947836757145, 0.0012373424913512286)
(0.045454545454545456, 0.002325236649510358, 0.006736642452912244)
(0.029850746268656716, 0.018689610097037984, 0.0005615327598212086)
(0.0, 0.024441371844127462, 0.0004891574263331461)
(0.06153846153846154, 0.012497353048280159, 0.0009698159744255978)
(0.014705882352941176, 0.000264162719973387, 0.012228935658328525)
(0.029850746268656716, 0.0001226270370624122, 0.010493753718024995)
(0.0, 0.010844078005228472, 0.0022461310392848342)
(0.029850746268656716, 0.007242138444084711, 0.0013986383766276624)
(0.029850746268656716, 0.0053671624186320075, 0.003238812875933626)
(0.029850746268656716, 0.004153651804532718, 0.005118646308414294)
(0.029850746268656716, 0.0003803954298152122, 0.00983805935620331)
(0.014705882352941176, 8.30346271636885e-05, 0.0159724873904699)
(0.029850746268656716, 0.014941775046942826, 0.0011659726353361107)
(0.014705882352941176, 0.0003013966032741064, 0.011882033197816782)
(0.078125, 0.002688951328238454, 0.003460207612456753)
(0.06153846153846154, 0.0036970165228461887, 0.0025173309706540974)
(0.029850746268656716, 0.0008642757245897764, 0.007709696609161217)
(0.0, 0.02936221346438146, 6.239252886902417e-05)
