0, 100, 0.745428689893, 0.0085672799283, 0.743845216717, 0.484972832087, 0.294259483836
1, 100, 0.744139750002, 0.0020620686588, 0.221069334065, 0.247347213291, 0.223184616788
2, 100, 0.74388148108, 0.00119406623297, 0.151859044744, 0.176328748403, 0.136500919346
3, 100, 0.745916686139, 0.00549202715556, 0.162675195788, 0.221750372004, 0.234129325677
4, 100, 0.744358214761, 0.000546037061693, 0.21877006995, 0.178243786139, 0.144898717355
5, 100, 0.747657441047, 0.00073144248418, 0.0701358122145, 0.128008304388, 0.138912190155
6, 100, 0.743867418378, 0.000532633748243, 0.144809509016, 0.146890467595, 0.129623122778
7, 100, 0.74467927247, 0.00309668264546, 0.0914678103799, 0.164687611108, 0.177817763324
8, 100, 0.747189311171, 0.000422980505058, 0.101288901435, 0.156159794282, 0.174096434601
9, 100, 0.743964154754, 0.00249877808709, 0.0603224890251, 0.132284006194, 0.14080385025
10, 100, 0.744139703398, 0.000468747473804, 0.0519766552351, 0.116165203328, 0.131738628993
11, 100, 0.744611072006, 0.000688009757536, 0.0356164663741, 0.1275787388, 0.157304237135
12, 100, 0.744439078781, 0.000405061535971, 0.0286395817472, 0.120910566761, 0.171175708285
13, 100, 0.420064539664, 0.00036601687594, 0.0459939243799, 0.0999958231853, 0.106192053028
14, 100, 0.744405589079, 0.00016886553642, 0.0279730821418, 0.129987501746, 0.181412572701
15, 100, 0.74439046728, 0.000147718822885, 0.0334130713456, 0.112358616555, 0.148628010921
16, 100, 0.744934149756, 0.000207245406867, 0.0401661213483, 0.118481510491, 0.156101667203
17, 100, 0.74434961777, 8.64010834771e-05, 0.0269097095886, 0.118135679612, 0.176281557462
18, 100, 0.744746489668, 6.58597720809e-05, 0.0323758291007, 0.127513119852, 0.183374583814
19, 100, 0.744684281754, 0.000447803157968, 0.0189304726507, 0.106356388627, 0.16374559754
20, 100, 0.430671647518, 0.00045643574647, 0.0657245720849, 0.1155594975, 0.111662962124
21, 100, 0.744703580806, 0.000381075183492, 0.0229442346898, 0.107797664205, 0.183381785088
22, 100, 0.744532514149, 0.000295941912029, 0.0242978746922, 0.10113990125, 0.139757662544
