0, 0, 0.0010216958889, [0.009036535636368859, 0.44836445799292535, 0.13548299969284283, 0.769897457870343]
0, 1, 0.0076545092145, [0.003843578025924943, 0.5668707682134256, 0.26637964682288207, 0.6737848736535292]
0, 2, 0.00939839033517, [0.014276498315052621, 0.5300970662373066, 0.2541217544453248, 0.07627525435784555]
0, 3, 0.0108867702254, [0.005759638355232077, 0.7121155460850436, 0.8251469359020485, 0.2939881188917992]
0, 4, 0.01486892126, [0.004273342352867915, 0.49153981785933976, 0.061877180114190966, 0.04807205160735151]
0, 5, 0.0157951919331, [0.0003270257980189095, 0.3035545843256505, 0.5532170098574366, 0.14086418696554304]
0, 6, 0.0163182320541, [0.011994605236190559, 0.10218855981799091, 0.3978532658000107, 0.679089355512145]
0, 7, 0.0544356754939, [0.01814022648240221, 0.468338101599746, 0.9382123683877228, 0.7772985590900973]
0, 8, 0.134418846549, [0.0333865417512581, 0.768797178079595, 0.16752818327925445, 0.5849298694982596]
0, 9, 0.141396477924, [0.046186631103861564, 0.7643160256123569, 0.4558452855282492, 0.12314845760942339]
0, 10, 0.202251532034, [0.07566059782660783, 0.7008934968550803, 0.6119778409076543, 0.03940761566449702]
0, 11, 0.287512831503, [0.0880656508669666, 0.9480209496930602, 0.14148034029371737, 0.0755363592890671]
0, 12, 0.661026998657, [0.048381808422827355, 0.9717630454344113, 0.9700384408128825, 0.7214149740967862]
0, 13, 0.757158493338, [0.08861139765052717, 0.13036900091710235, 0.18479896273965457, 0.33374354953867424]
0, 14, 1.09566604956, [0.16613377195455392, 0.7476248766585165, 0.1181987882320098, 0.10023551036959866]
0, 15, 1.49129485949, [0.08490023451650053, 0.4745432016213894, 0.40435472696204, 0.80389125093982]
0, 16, 1.82840344099, [0.11077711363468701, 0.21639503417142847, 0.07851345812154953, 0.7274034641509972]
0, 17, 2.30123135938, [0.14460291307683526, 0.4162525258847056, 0.6526451782775538, 0.2089037976248087]
0, 18, 2.36200470066, [0.10438090040626191, 0.2607506942455178, 0.597304744023472, 0.704950385908738]
0, 19, 2.79979797828, [0.16762935752090546, 0.7291181976486694, 0.08787893038873862, 0.42076134654207176]
0, 20, 2.86102534274, [0.2011935309593078, 0.09543324493397043, 0.40320085416377904, 0.0962359228671481]
0, 21, 2.95877310921, [0.1026702710813463, 0.2590699789899972, 0.7546493640141745, 0.9066429938189295]
0, 22, 3.06020021748, [0.14110978831224275, 0.19679921124602118, 0.9950221915653457, 0.25267039819909265]
0, 23, 3.27590461003, [0.1670880593253229, 0.26070948167281205, 0.11246100854355578, 0.497207280904188]
0, 24, 3.2836813232, [0.22900098702894867, 0.2683874980336092, 0.45987352905863255, 0.07050636242086983]
0, 25, 3.66542160595, [0.21737408082789522, 0.9546113494902779, 0.5076704896785111, 0.10103956159092142]
0, 26, 6.01404669574, [0.1491641026296857, 0.7078059788709974, 0.7207065868829092, 0.784606728206352]
0, 27, 6.64150018321, [0.40902233849558645, 0.621895094814688, 0.14031542282482456, 0.08215003019384237]
0, 28, 6.90855980254, [0.2730024721027451, 0.47267634755911936, 0.28471821864158575, 0.2501992315601227]
0, 29, 7.11165373589, [0.31224800943029163, 0.628498805531461, 0.3967838524864229, 0.1190559472544106]
0, 30, 7.42738118223, [0.18866887480423022, 0.42793907477964455, 0.6157042583476102, 0.6000732174501394]
0, 31, 7.96018265677, [0.2414794366543913, 0.3649003458923247, 0.5261415231663519, 0.3283322323685377]
0, 32, 8.9732054141, [0.24794592561883522, 0.6507163290842878, 0.6449705402054657, 0.3035773982025144]
0, 33, 9.03922900144, [0.2130068733894971, 0.0987157554279613, 0.8282600287407446, 0.4437028717067085]
0, 34, 9.98692181723, [0.25668031490514776, 0.7541845955715458, 0.32626018819460134, 0.4724492848050329]
