0, 0, (0.9714285714285714, 0.007990494863630824, 0.0018903591682419658), [0.47000231140228577, 0.1491641026296857, 0.7078059788709974]
0, 1, (0.1686746987951807, 0.008585223388714511, 0.0939282086605822), [0.5225553281776604, 0.029394821039444685, 0.9295746191507577]
0, 2, (0.19767441860465115, 0.005356500191344148, 0.31807461647312507), [0.39545874527371183, 0.01814022648240221, 0.468338101599746]
0, 3, (0.19767441860465115, 0.020960965322204976, 0.7522068237460975), [0.6011116682481393, 0.014276498315052621, 0.5300970662373066]
0, 4, (0.9714285714285714, 0.0018512360675525478, 0.0018903591682419658), [0.7214149740967862, 0.24794592561883522, 0.6507163290842878]
0, 5, (0.9714285714285714, 0.01883749147943851, 0.0018903591682419658), [0.44016602461838306, 0.13959985125394037, 0.8729421520690768]
0, 6, (0.9166666666666666, 1.4263636737270515e-07, 0.007561436672967863), [0.6449705402054657, 0.3035773982025144, 0.08490023451650053]
0, 7, (0.9166666666666666, 0.028652870996340087, 0.02040816326530612), [0.7652400602760948, 0.20338601451441507, 0.30221704514039094]
0, 8, (0.9714285714285714, 0.02744617878573513, 3.0245746691871456), [0.7487638491833384, 0.007637558640299247, 0.7982008342783056]
0, 9, (0.9714285714285714, 0.09528589839626252, 0.017013232514177693), [0.2541217544453248, 0.07627525435784555, 0.9230186633336626]
0, 10, (0.9166666666666666, 0.040491354346390146, 0.04725897920604915), [0.21789251078811978, 0.08861139765052717, 0.13036900091710235]
0, 11, (0.9166666666666666, 0.0359245654110185, 0.1890359168241966), [0.18479896273965457, 0.33374354953867424, 0.0003270257980189095]
0, 12, (0.06756756756756757, 0.1154367337077467, 0.4093573819096608), [0.8460167203360796, 0.11077711363468701, 0.21639503417142847]
0, 13, (0.0547945205479452, 0.14717950455240555, 0.5630925730429334), [0.49153981785933976, 0.061877180114190966, 0.04807205160735151]
0, 14, (0.9166666666666666, 0.016139377836288486, 0.03628117913832199), [0.6080346402749994, 0.13464069428097114, 0.37823058365973994]
0, 15, (0.9166666666666666, 0.025520628172120412, 0.04591836734693877), [0.8128158135629304, 0.18680818181429437, 0.4000792212040739]
0, 16, (0.014285714285714285, 0.0596969799412319, 0.127470432180569), [0.532556548919087, 0.1014893904155697, 0.20531291880345448]
0, 17, (0.11538461538461539, 0.07112380116735699, 0.3528322464554804), [0.6165830942402096, 0.06308287225846965, 0.31450578371280313]
0, 18, (0.9714285714285714, 0.00896978735168982, 0.0018903591682419658), [0.3967838524864229, 0.1190559472544106, 0.6531609551805185]
0, 19, (0.15853658536585366, 0.12737153598307002, 0.000900948116868693), [0.1849449916273449, 0.009036535636368859, 0.44836445799292535]
0, 20, (0.12658227848101267, 0.008554676076043091, 0.05690448202970385), [0.4395425686229001, 0.0333865417512581, 0.768797178079595]
0, 21, (0.19767441860465115, 0.03253911899966156, 0.6516799812323276), [0.6600667362016281, 0.024391765011399058, 0.5605955789967338]
0, 22, (0.9166666666666666, 0.005051188650878453, 0.009070294784580497), [0.3705291028623878, 0.09578073439873813, 0.27180529788393115]
0, 23, (0.9166666666666666, 0.04301231763505813, 0.09262759924385634), [0.7444165179367636, 0.20637606950965903, 0.004273342352867915]
0, 24, (0.9714285714285714, 1, 1), [0.9085506848193617, 0.4247091824969128, 0.8418417915109482]
0, 25, (0.9714285714285714, 1, 1), [0.7207065868829092, 0.784606728206352, 0.2130068733894971]
0, 26, (0.9714285714285714, 1, 1), [0.0987157554279613, 0.8282600287407446, 0.4437028717067085]
0, 27, (0.9714285714285714, 1, 1), [0.6091001142881055, 0.6577081335428161, 0.7619060429809343]
0, 28, (0.9714285714285714, 1, 1), [0.8595602164418498, 0.7943727949573877, 0.7580362276008407]
0, 29, (0.9714285714285714, 1, 1), [0.6374032662889376, 0.6940898700901386, 0.8893076704389448]
0, 30, (0.9714285714285714, 1, 1), [0.0292898329511867, 0.5336527044336592, 0.9667353520776953]
0, 31, (0.9714285714285714, 1, 1), [0.15290887934886999, 0.5397011725519365, 0.36104094121278996]
0, 32, (0.9714285714285714, 1, 1), [0.38597236860290085, 0.9184067694080875, 0.520254326780975]
0, 33, (0.9714285714285714, 1, 1), [0.30188645053211893, 0.4833216349162761, 0.2997479429768589]
0, 34, (0.9714285714285714, 1, 1), [0.9382123683877228, 0.7772985590900973, 0.14460291307683526]
0, 35, (0.9714285714285714, 1, 1), [0.4162525258847056, 0.6526451782775538, 0.2089037976248087]
0, 36, (0.9714285714285714, 1, 1), [0.6682205214932229, 0.36123459293556726, 0.18167879250347607]
0, 37, (0.9714285714285714, 1, 1), [0.00786611214813937, 0.6100016621971845, 0.561497122804714]
0, 38, (0.9714285714285714, 1, 1), [0.0942900150642273, 0.05974239293275385, 0.46149355457764063]
0, 39, (0.9714285714285714, 1, 1), [0.6542256007101719, 0.610876614914377, 0.46236947145744844]
0, 40, (0.9714285714285714, 1, 1), [0.4378647362427037, 0.8901573023513836, 0.6499530670546373]
0, 41, (0.9714285714285714, 1, 1), [0.6491474746651931, 0.8745839871360436, 0.18723202508846448]
0, 42, (0.9714285714285714, 1, 1), [0.34437689984636877, 0.9435738097666988, 0.48574834358734276]
0, 43, (0.9714285714285714, 1, 1), [0.7586029957513318, 0.4086747150334563, 0.10120063348380348]
0, 44, (0.9714285714285714, 1, 1), [0.6969360244002114, 0.461844197951674, 0.5034692183170107]
0, 45, (0.9714285714285714, 1, 1), [0.27107244733018865, 0.36603954947131, 0.7420132129131018]
0, 46, (0.9714285714285714, 1, 1), [0.5336312226488807, 0.9339976903041197, 0.9469540726321605]
